Year,SERIES,REF_AREA,UNIT_MEASURE,GeoCode,Value
2014,SH_DYN_MORT,,PT,,38
2019,SH_DYN_MORT,,PT,,28
2019,SH_DYN_MORT,NP1,PT,NP1,32
2019,SH_DYN_MORT,NP2,PT,NP2,19
2019,SH_DYN_MORT,NP3,PT,NP3,19
2019,SH_DYN_MORT,NP4,PT,NP4,30
2019,SH_DYN_MORT,NP5,PT,NP5,40
2019,SH_DYN_MORT,NP6,PT,NP6,30
2019,SH_DYN_MORT,NP7,PT,NP7,39
