Year,SERIES,REF_AREA,UNIT_MEASURE,GeoCode,Value
2019,SH_H2O_SAFE,,PT,,19.1
2019,SH_H2O_SAFE,NP1,PT,NP1,34.7
2019,SH_H2O_SAFE,NP2,PT,NP2,24.5
2019,SH_H2O_SAFE,NP3,PT,NP3,14.9
2019,SH_H2O_SAFE,NP4,PT,NP4,10.5
2019,SH_H2O_SAFE,NP5,PT,NP5,14.8
2019,SH_H2O_SAFE,NP6,PT,NP6,3.5
2019,SH_H2O_SAFE,NP7,PT,NP7,14.7
